product_name,category,price,stock,daily_sales,lead_time,demand
Monitor,Electronics,6597,183,14,6,85
Keyboard,Electronics,30991,185,21,14,291
Bottle,Accessories,38337,292,10,8,83
Printer,Electronics,4816,119,27,4,103
Chair,Furniture,37256,126,11,3,38
Headphones,Electronics,29252,38,2,11,18
Mouse,Electronics,29353,97,20,4,84
Phone,Electronics,35238,231,27,11,299
Shoes,Fashion,35150,120,16,10,157
Soap,Personal Care,26961,7,11,15,162
Headphones,Electronics,5838,161,23,10,235
Soap,Personal Care,3057,189,11,4,40
Chair,Furniture,18538,177,1,4,8
Laptop,Electronics,27399,225,3,11,32
Laptop,Electronics,13257,294,5,3,19
Pen,Stationery,49836,116,17,6,105
Keyboard,Electronics,27344,269,22,11,238
Pen,Stationery,45667,33,20,4,79
Rice,Grocery,24779,116,23,7,156
Chair,Furniture,49008,126,29,14,407
Chair,Furniture,6652,38,17,3,56
Shoes,Fashion,29935,106,12,15,176
Monitor,Electronics,38337,144,15,10,154
Keyboard,Electronics,2081,82,18,13,233
Oil,Grocery,49118,265,19,3,57
Keyboard,Electronics,20938,226,17,13,226
Printer,Electronics,10531,278,7,9,67
Laptop,Electronics,36939,82,16,2,32
Phone,Electronics,29788,248,13,1,9
Bottle,Accessories,199,7,24,6,141
Soap,Personal Care,12795,7,12,1,16
Shampoo,Personal Care,49102,273,18,9,162
Shoes,Fashion,25693,256,24,3,77
Headphones,Electronics,41643,227,25,2,54
Notebook,Stationery,34043,228,9,10,90
Table,Furniture,5478,67,8,14,113
Headphones,Electronics,47574,145,9,4,38
Monitor,Electronics,18098,57,2,9,15
Laptop,Electronics,32845,232,9,3,24
Phone,Electronics,14717,167,20,4,84
Phone,Electronics,2851,16,10,15,149
Laptop,Electronics,16629,161,15,14,208
Soap,Personal Care,11994,113,19,12,230
Oil,Grocery,3398,202,6,9,55
Table,Furniture,1362,58,21,7,147
Notebook,Stationery,23101,113,11,6,62
Mouse,Electronics,39189,244,6,12,68
Mouse,Electronics,36493,239,8,12,101
Mouse,Electronics,45216,29,23,5,119
Phone,Electronics,1646,57,19,1,23
Headphones,Electronics,24557,42,27,3,77
Shoes,Fashion,10500,41,10,15,153
Oil,Grocery,47436,71,10,2,19
Sugar,Grocery,44097,6,5,4,18
Table,Furniture,1304,206,7,10,75
Rice,Grocery,40232,58,6,4,27
Table,Furniture,14557,272,24,5,115
Chair,Furniture,2531,23,6,8,44
Sugar,Grocery,48228,77,8,12,97
Sugar,Grocery,41062,131,25,13,326
Printer,Electronics,7352,198,13,7,88
Table,Furniture,31650,41,22,9,197
Rice,Grocery,10429,277,6,15,88
Bottle,Accessories,44400,87,4,12,52
Laptop,Electronics,22220,211,10,1,5
Keyboard,Electronics,13855,238,23,13,297
Shampoo,Personal Care,7092,220,29,5,140
Bottle,Accessories,17118,259,5,13,65
Soap,Personal Care,40033,205,18,5,86
Shampoo,Personal Care,35125,248,18,4,70
Headphones,Electronics,15823,94,1,10,15
Table,Furniture,39342,178,25,1,28
Rice,Grocery,5882,181,26,13,333
Rice,Grocery,26662,36,21,2,46
Notebook,Stationery,22448,64,11,15,165
Printer,Electronics,42771,78,10,11,105
Oil,Grocery,45902,227,5,12,59
Pen,Stationery,21609,50,5,11,56
Shampoo,Personal Care,12944,79,11,4,48
Shampoo,Personal Care,30250,215,23,8,183
Printer,Electronics,37308,195,9,9,77
Milk,Grocery,25798,162,4,6,25
Headphones,Electronics,7140,94,6,12,71
Keyboard,Electronics,9396,198,14,4,61
Shampoo,Personal Care,41784,36,21,13,275
Milk,Grocery,37558,140,11,1,10
Shoes,Fashion,13290,66,7,3,20
Headphones,Electronics,1766,127,6,12,70
Shoes,Fashion,18854,232,5,11,52
Keyboard,Electronics,9731,194,18,15,269
Shampoo,Personal Care,32395,76,10,15,148
Mouse,Electronics,6189,124,8,9,77
Sugar,Grocery,4350,141,1,13,16
Oil,Grocery,10138,173,16,3,45
Chair,Furniture,1208,50,1,12,14
Mouse,Electronics,38149,53,15,11,163
Shampoo,Personal Care,25516,116,4,9,39
Laptop,Electronics,25530,0,17,1,14
Milk,Grocery,47744,23,10,10,104
Shoes,Fashion,35032,54,2,3,3
Mouse,Electronics,39577,124,29,6,177
Keyboard,Electronics,35583,188,29,3,82
Phone,Electronics,691,54,7,9,63
Oil,Grocery,26672,9,6,13,75
Headphones,Electronics,18847,217,24,7,166
Rice,Grocery,11917,240,16,3,47
Shampoo,Personal Care,27299,66,6,2,7
Pen,Stationery,24589,259,16,5,82
Pen,Stationery,29965,130,6,12,77
Bag,Fashion,2223,42,23,3,69
Rice,Grocery,36366,130,15,6,92
Bottle,Accessories,26451,52,18,15,274
Shoes,Fashion,5309,211,27,2,56
Shampoo,Personal Care,34617,21,17,10,175
Shampoo,Personal Care,44991,134,8,6,52
Milk,Grocery,27602,60,20,12,245
Table,Furniture,26344,159,8,6,43
Shoes,Fashion,12562,217,6,5,28
Monitor,Electronics,34424,58,16,9,140
Bag,Fashion,43155,206,29,7,201
Shoes,Fashion,38212,282,11,9,99
Bag,Fashion,44995,251,18,5,95
Bag,Fashion,25131,298,30,9,271
Notebook,Stationery,24256,295,17,3,48
Bottle,Accessories,14169,191,19,11,211
Shampoo,Personal Care,1907,272,3,9,23
Keyboard,Electronics,7045,295,22,10,222
Shoes,Fashion,10655,46,6,6,38
Monitor,Electronics,41066,23,6,15,89
Table,Furniture,37629,103,16,13,212
Oil,Grocery,25357,167,10,4,41
Headphones,Electronics,40217,73,27,13,349
Mouse,Electronics,20361,111,7,1,4
Mouse,Electronics,20616,44,18,9,160
Oil,Grocery,21384,50,4,4,17
Sugar,Grocery,3279,204,17,6,107
Mouse,Electronics,16151,86,8,2,14
Keyboard,Electronics,18810,80,26,3,75
Mouse,Electronics,23579,142,14,5,73
Soap,Personal Care,28384,204,24,15,362
Chair,Furniture,15220,107,22,11,244
Laptop,Electronics,34505,208,19,8,156
Headphones,Electronics,24130,11,26,15,391
Sugar,Grocery,47986,206,4,10,38
Bottle,Accessories,44179,118,27,3,77
Bag,Fashion,18929,153,21,15,310
Pen,Stationery,26733,222,18,3,59
Soap,Personal Care,27254,31,17,12,203
Monitor,Electronics,41004,63,5,10,52
Headphones,Electronics,29771,227,27,11,299
Notebook,Stationery,29758,55,8,13,106
Notebook,Stationery,31098,127,21,11,233
Laptop,Electronics,38954,264,20,7,138
Bottle,Accessories,46477,79,14,6,88
Bottle,Accessories,38088,181,7,2,18
Shampoo,Personal Care,23625,194,19,13,244
Phone,Electronics,39772,87,25,5,129
Bottle,Accessories,36342,82,4,7,29
Headphones,Electronics,41968,259,26,2,48
Oil,Grocery,75,263,25,15,376
Keyboard,Electronics,14098,57,22,2,40
Headphones,Electronics,16761,164,16,12,192
Phone,Electronics,29183,259,27,13,346
Monitor,Electronics,18266,226,21,11,235
Keyboard,Electronics,19143,71,5,5,29
Bag,Fashion,2388,19,14,5,70
Bottle,Accessories,25006,168,12,12,139
Printer,Electronics,24249,148,17,12,203
Headphones,Electronics,37849,75,27,12,325
Sugar,Grocery,21294,166,10,5,53
Monitor,Electronics,32787,144,26,4,102
Shoes,Fashion,47733,181,26,13,335
Pen,Stationery,8663,193,25,9,225
Milk,Grocery,30805,116,1,2,1
Soap,Personal Care,36193,236,21,11,231
Bag,Fashion,872,219,12,10,118
Table,Furniture,42373,283,29,9,263
Chair,Furniture,30809,32,2,8,16
Notebook,Stationery,27715,98,13,7,86
Sugar,Grocery,45999,235,25,6,151
Shampoo,Personal Care,29065,295,1,15,20
Chair,Furniture,33127,188,30,7,205
Notebook,Stationery,13682,179,14,4,61
Printer,Electronics,15816,86,2,6,17
Milk,Grocery,20453,263,5,9,45
Milk,Grocery,40208,10,10,11,109
Sugar,Grocery,565,80,15,1,18
Sugar,Grocery,21264,233,1,10,14
Shampoo,Personal Care,28389,38,9,13,114
Mouse,Electronics,42118,76,4,11,39
Milk,Grocery,17813,251,10,7,66
Headphones,Electronics,14160,32,16,9,141
Shoes,Fashion,17664,247,10,5,55
Bottle,Accessories,37184,281,7,13,94
Rice,Grocery,21854,146,25,15,377
Laptop,Electronics,33640,197,2,5,8
Notebook,Stationery,2871,186,16,12,195
Chair,Furniture,16854,19,17,6,103
Soap,Personal Care,14424,197,15,5,70
Chair,Furniture,41543,17,22,9,195
Table,Furniture,27990,59,24,6,146
Rice,Grocery,7686,236,9,8,70
Oil,Grocery,35875,112,4,13,49
Phone,Electronics,41714,144,29,12,352
Headphones,Electronics,42819,90,22,3,63
Monitor,Electronics,30309,70,23,10,231
Printer,Electronics,32738,194,5,15,74
Monitor,Electronics,4460,126,30,9,266
Printer,Electronics,32488,75,19,8,152
Rice,Grocery,37018,233,11,7,74
Soap,Personal Care,24080,220,22,12,266
Monitor,Electronics,13478,189,2,1,0
Headphones,Electronics,2862,34,13,9,122
Oil,Grocery,25766,160,26,10,259
Headphones,Electronics,37352,225,29,2,60
Pen,Stationery,22244,1,10,3,35
Oil,Grocery,42032,237,13,1,14
Table,Furniture,20433,288,21,12,253
Monitor,Electronics,13899,21,29,6,169
Milk,Grocery,39774,294,8,15,121
Phone,Electronics,17967,223,17,10,175
Oil,Grocery,24222,184,2,3,1
Oil,Grocery,19186,233,18,2,31
Shampoo,Personal Care,21735,233,1,6,1
Bottle,Accessories,31726,83,5,12,59
Mouse,Electronics,5034,256,21,3,64
Milk,Grocery,38424,252,28,9,247
Soap,Personal Care,46571,81,30,5,146
Shoes,Fashion,48430,17,4,1,4
Bag,Fashion,4155,17,12,15,177
Bottle,Accessories,31972,78,4,15,60
Shampoo,Personal Care,47253,298,9,15,131
Mouse,Electronics,28521,95,15,15,223
Milk,Grocery,30137,244,23,13,301
Bag,Fashion,32632,270,10,3,33
Oil,Grocery,49742,99,19,2,43
Sugar,Grocery,9821,134,22,6,134
Bottle,Accessories,25932,8,19,9,172
Phone,Electronics,18098,240,14,14,201
Phone,Electronics,28011,255,16,10,155
Table,Furniture,14156,25,27,2,52
Sugar,Grocery,40122,90,23,12,271
Mouse,Electronics,22783,81,19,13,243
Chair,Furniture,11279,200,1,6,9
Bottle,Accessories,41082,174,27,10,267
Bag,Fashion,10431,253,12,15,184
Pen,Stationery,4376,283,5,5,20
Oil,Grocery,14556,238,20,7,136
Laptop,Electronics,21678,127,10,5,45
Soap,Personal Care,5326,237,17,15,259
Mouse,Electronics,16652,191,18,1,22
Rice,Grocery,795,56,14,13,181
Printer,Electronics,21931,249,25,12,301
Rice,Grocery,15289,50,30,12,361
Table,Furniture,14887,85,4,11,42
Shampoo,Personal Care,21668,127,26,4,107
Pen,Stationery,7030,130,21,2,40
Headphones,Electronics,238,165,27,6,163
Mouse,Electronics,9052,57,8,6,50
Pen,Stationery,522,232,18,14,251
Pen,Stationery,11559,68,26,3,75
Headphones,Electronics,47436,255,4,7,26
Monitor,Electronics,26069,261,5,12,65
Mouse,Electronics,44038,19,30,9,271
Notebook,Stationery,3258,114,6,10,57
Keyboard,Electronics,35291,118,18,6,107
Mouse,Electronics,29329,194,13,12,158
Monitor,Electronics,46839,28,4,5,21
Table,Furniture,37801,40,23,13,299
Keyboard,Electronics,3631,51,20,7,142
Rice,Grocery,29128,193,26,5,129
Mouse,Electronics,15096,163,16,2,37
Keyboard,Electronics,2437,178,25,8,198
Milk,Grocery,36185,244,25,4,96
Mouse,Electronics,4264,64,23,1,24
Pen,Stationery,43312,103,12,4,49
Mouse,Electronics,16431,16,2,4,10
Phone,Electronics,25390,237,21,3,62
Oil,Grocery,11282,252,28,9,250
Mouse,Electronics,5943,288,8,1,10
Headphones,Electronics,5559,299,12,12,143
Mouse,Electronics,2743,38,7,13,92
Headphones,Electronics,23355,241,5,8,37
Bottle,Accessories,22760,21,6,7,39
Table,Furniture,24580,216,6,6,33
Soap,Personal Care,9837,153,22,11,244
Chair,Furniture,15419,295,26,11,283
Milk,Grocery,18054,279,2,9,23
Notebook,Stationery,37167,263,5,7,30
Sugar,Grocery,13218,144,6,13,82
Chair,Furniture,12130,266,20,1,17
Sugar,Grocery,37315,300,11,5,51
Bag,Fashion,33435,226,7,9,67
Mouse,Electronics,31745,237,15,1,20
Milk,Grocery,47510,85,15,9,137
Mouse,Electronics,27822,194,13,5,70
Pen,Stationery,6753,127,23,3,64
Shampoo,Personal Care,38308,138,19,9,170
Pen,Stationery,49249,12,1,4,0
Monitor,Electronics,16891,214,18,15,267
Monitor,Electronics,48939,114,24,2,45
Oil,Grocery,27751,269,28,12,333
Bottle,Accessories,24779,298,13,11,139
Milk,Grocery,24512,281,19,2,41
Bag,Fashion,18269,58,28,7,192
Sugar,Grocery,49114,300,10,7,70
Chair,Furniture,12025,149,30,3,94
Laptop,Electronics,17076,98,10,13,135
Table,Furniture,25628,120,22,15,328
Rice,Grocery,43728,252,11,15,170
Milk,Grocery,18118,73,2,3,1
Laptop,Electronics,41103,82,2,7,13
Pen,Stationery,29466,44,17,10,172
Bag,Fashion,25416,120,25,13,320
Keyboard,Electronics,8267,264,21,14,289
Shoes,Fashion,41898,55,3,12,35
Printer,Electronics,42293,135,11,7,80
Milk,Grocery,22697,169,27,7,184
Bottle,Accessories,16576,228,23,1,18
Oil,Grocery,4203,25,30,7,209
Mouse,Electronics,17516,32,1,11,7
Printer,Electronics,30243,0,10,14,143
Milk,Grocery,46828,112,8,11,85
Table,Furniture,18411,101,20,5,100
Pen,Stationery,4966,165,8,5,39
Printer,Electronics,31969,293,10,1,12
Bottle,Accessories,5889,124,16,12,190
Sugar,Grocery,30286,22,11,11,118
Mouse,Electronics,32826,67,1,6,8
Chair,Furniture,17972,212,20,9,180
Notebook,Stationery,35095,54,21,1,21
Mouse,Electronics,44723,6,25,6,155
Soap,Personal Care,16812,241,4,13,51
Pen,Stationery,44826,247,22,10,219
Sugar,Grocery,7218,204,21,10,207
Pen,Stationery,21925,270,27,6,164
Printer,Electronics,12047,299,30,9,275
Table,Furniture,42292,128,17,13,217
Oil,Grocery,45174,166,27,10,270
Headphones,Electronics,8606,32,23,5,116
Notebook,Stationery,45068,9,9,12,107
Monitor,Electronics,13506,167,8,13,106
Bag,Fashion,28059,182,14,13,181
Printer,Electronics,43500,123,9,11,94
Bag,Fashion,48044,44,15,10,148
Notebook,Stationery,12101,165,24,8,196
Milk,Grocery,21978,201,7,12,82
Table,Furniture,36906,22,3,14,43
Notebook,Stationery,31024,63,3,10,28
Bag,Fashion,40592,249,7,8,58
Phone,Electronics,45182,8,15,5,71
Bottle,Accessories,18688,123,21,1,18
Bottle,Accessories,40755,65,6,2,16
Laptop,Electronics,23679,55,13,8,108
Sugar,Grocery,25770,279,11,14,159
Chair,Furniture,39371,90,3,2,5
Pen,Stationery,40004,145,18,6,105
Sugar,Grocery,23507,259,28,6,166
Sugar,Grocery,13214,33,6,10,55
Chair,Furniture,29041,139,27,11,302
Milk,Grocery,1083,243,8,2,16
Keyboard,Electronics,44737,121,14,9,128
Printer,Electronics,26563,121,12,3,36
Chair,Furniture,4874,66,21,2,39
Phone,Electronics,18502,176,27,8,220
Notebook,Stationery,34950,220,5,12,58
Shoes,Fashion,10448,203,10,12,119
Table,Furniture,24095,100,1,8,8
Printer,Electronics,29602,220,15,1,17
Sugar,Grocery,6894,252,21,5,105
Notebook,Stationery,17855,255,18,1,21
Bag,Fashion,41067,196,15,15,226
Chair,Furniture,35336,50,10,6,65
Keyboard,Electronics,44172,107,7,15,109
Headphones,Electronics,33348,75,27,4,104
Mouse,Electronics,5188,75,27,12,320
Chair,Furniture,8690,241,15,15,227
Shoes,Fashion,33239,133,17,3,51
Shoes,Fashion,45744,268,5,12,61
Pen,Stationery,35218,252,24,10,236
Shoes,Fashion,40215,59,16,8,128
Milk,Grocery,20198,104,14,9,128
Bag,Fashion,48145,242,22,8,171
Notebook,Stationery,49515,256,20,1,24
Printer,Electronics,37421,173,7,13,89
Soap,Personal Care,26452,273,26,9,234
Chair,Furniture,8383,290,1,12,7
Chair,Furniture,37913,150,8,5,41
Keyboard,Electronics,17316,143,8,1,11
Shoes,Fashion,49342,105,15,5,75
Sugar,Grocery,167,166,5,9,45
Soap,Personal Care,14717,165,8,14,107
Sugar,Grocery,26340,278,3,12,34
Shoes,Fashion,9593,60,18,6,104
Shampoo,Personal Care,30451,72,6,11,68
Milk,Grocery,42982,41,6,4,27
Table,Furniture,7845,235,27,15,409
Printer,Electronics,46914,52,23,14,320
Chair,Furniture,36687,95,5,8,40
Chair,Furniture,31760,53,13,7,96
Oil,Grocery,8850,294,24,8,188
Soap,Personal Care,30724,251,11,14,150
Headphones,Electronics,37648,134,24,4,95
Soap,Personal Care,22120,289,2,13,29
Notebook,Stationery,2517,38,3,5,20
Mouse,Electronics,45837,143,12,5,62
Headphones,Electronics,3853,28,16,4,65
Chair,Furniture,34202,256,26,8,212
Rice,Grocery,39573,246,16,7,113
Chair,Furniture,46315,27,14,6,88
Mouse,Electronics,18222,246,27,10,269
Sugar,Grocery,30419,189,8,2,20
Chair,Furniture,26581,101,30,5,153
Keyboard,Electronics,34940,133,8,5,41
Table,Furniture,31506,7,21,4,80
Printer,Electronics,33480,108,16,5,76
Headphones,Electronics,25601,206,12,10,119
Soap,Personal Care,42691,117,5,7,32
Table,Furniture,41373,144,16,8,133
Printer,Electronics,2446,270,11,6,61
Keyboard,Electronics,21511,136,3,15,41
Mouse,Electronics,16613,138,7,9,66
Pen,Stationery,16845,192,5,10,55
Printer,Electronics,8026,170,14,10,138
Printer,Electronics,44698,49,19,7,138
Oil,Grocery,40997,137,8,15,125
Phone,Electronics,1115,233,28,1,24
Pen,Stationery,49032,81,14,14,199
Soap,Personal Care,9494,68,6,7,37
Chair,Furniture,40976,115,10,12,120
Keyboard,Electronics,5444,240,16,3,44
Shoes,Fashion,39175,18,8,3,27
Monitor,Electronics,15139,9,21,3,61
Notebook,Stationery,33446,196,21,15,315
Oil,Grocery,34063,178,11,8,93
Sugar,Grocery,36599,98,22,5,111
Pen,Stationery,42731,127,10,15,155
Bag,Fashion,30343,127,12,4,48
Keyboard,Electronics,15199,43,15,10,147
Rice,Grocery,28586,1,26,10,261
Rice,Grocery,46348,286,21,4,79
Sugar,Grocery,2649,115,11,11,119
Oil,Grocery,24876,110,20,12,237
Shoes,Fashion,36986,295,12,8,100
Headphones,Electronics,23032,185,24,7,171
Bottle,Accessories,42210,193,1,14,10
Notebook,Stationery,20487,110,1,12,16
Headphones,Electronics,33305,166,12,5,63
Headphones,Electronics,41084,178,20,9,177
Pen,Stationery,28887,148,25,10,255
Bag,Fashion,39424,213,1,11,14
Notebook,Stationery,45198,86,1,4,0
Bottle,Accessories,41885,110,11,5,51
Laptop,Electronics,15272,68,4,11,48
Laptop,Electronics,23088,34,5,8,42
Pen,Stationery,36977,261,16,8,126
Shoes,Fashion,15038,70,2,3,11
Printer,Electronics,7091,108,16,11,174
Printer,Electronics,42415,88,27,11,294
Headphones,Electronics,47160,58,28,15,424
Keyboard,Electronics,42941,92,10,14,145
Table,Furniture,36296,111,27,9,243
Mouse,Electronics,38615,16,3,11,36
Rice,Grocery,38442,78,27,14,379
Phone,Electronics,30499,128,22,5,114
Pen,Stationery,18314,138,16,5,85
Printer,Electronics,32294,272,27,8,218
Bottle,Accessories,21667,6,28,6,169
Sugar,Grocery,46260,98,11,14,150
Rice,Grocery,37028,267,3,12,38
Shoes,Fashion,49318,22,23,10,234
Bag,Fashion,29787,28,7,15,103
Soap,Personal Care,21722,147,23,7,166
Phone,Electronics,35925,113,28,3,80
Laptop,Electronics,20033,117,21,8,169
Milk,Grocery,32532,202,16,5,80
Keyboard,Electronics,46492,264,3,12,41
Oil,Grocery,49094,22,25,5,128
Printer,Electronics,9873,286,26,6,160
Sugar,Grocery,17139,227,20,1,20
Chair,Furniture,43557,205,7,7,45
Pen,Stationery,22597,145,25,3,74
Keyboard,Electronics,17559,171,30,10,295
Shampoo,Personal Care,31018,53,11,10,111
Laptop,Electronics,37605,134,23,6,133
Shampoo,Personal Care,12065,141,25,2,52
Headphones,Electronics,40578,288,21,10,211
Bag,Fashion,21271,180,8,7,61
Shoes,Fashion,35026,270,25,5,126
Chair,Furniture,18911,88,23,5,110
Laptop,Electronics,14143,216,11,10,110
Pen,Stationery,18434,5,28,8,219
Shampoo,Personal Care,3316,289,16,5,85
Soap,Personal Care,1939,240,11,4,43
Bottle,Accessories,16872,201,29,3,89
Shoes,Fashion,8648,86,19,13,252
Mouse,Electronics,23895,300,20,7,142
Chair,Furniture,19086,138,2,5,14
Soap,Personal Care,41240,92,21,12,250
Printer,Electronics,9472,223,6,7,43
Chair,Furniture,13249,96,4,12,50
Shoes,Fashion,49904,81,14,13,179
Laptop,Electronics,43039,89,22,1,20
Chair,Furniture,13833,266,1,13,9
Laptop,Electronics,25563,136,19,6,116
Bag,Fashion,28869,130,3,4,12
Soap,Personal Care,2183,245,7,3,24
Keyboard,Electronics,30817,91,22,3,69
Bottle,Accessories,36958,206,1,1,0
Notebook,Stationery,39000,136,28,15,425
Mouse,Electronics,36886,286,19,1,14
Chair,Furniture,3593,72,24,15,357
Table,Furniture,37782,260,8,2,16
Shampoo,Personal Care,14108,277,6,5,32
Table,Furniture,48902,249,7,13,94
Phone,Electronics,7461,174,14,11,155
Laptop,Electronics,8102,262,29,12,343
Pen,Stationery,29153,187,20,5,103
Bottle,Accessories,130,179,15,13,199
Laptop,Electronics,8452,165,7,6,43
Milk,Grocery,23202,132,1,1,0
Rice,Grocery,27658,246,30,12,360
Mouse,Electronics,1485,227,27,6,166
Headphones,Electronics,23575,151,23,8,189
Bag,Fashion,23009,142,21,3,68
Rice,Grocery,47031,164,9,12,103
Pen,Stationery,26882,148,4,14,51
Shoes,Fashion,39683,211,27,15,401
Sugar,Grocery,14891,147,6,14,82
Shampoo,Personal Care,33626,65,19,15,281
Oil,Grocery,19231,195,27,8,213
Shoes,Fashion,35187,143,12,11,137
Notebook,Stationery,29402,234,4,3,8
Pen,Stationery,7519,150,8,11,86
Oil,Grocery,14271,42,4,13,48
Monitor,Electronics,43999,59,19,2,37
Sugar,Grocery,48551,104,25,7,173
Monitor,Electronics,9011,233,13,10,126
Monitor,Electronics,39502,210,20,15,305
Monitor,Electronics,20018,51,12,14,168
Rice,Grocery,41792,186,6,11,63
Rice,Grocery,14366,219,2,5,13
Mouse,Electronics,25916,233,8,2,16
Keyboard,Electronics,6755,2,6,4,19
Monitor,Electronics,21824,114,15,8,119
Keyboard,Electronics,46290,161,30,15,445
Table,Furniture,3870,259,14,1,19
Printer,Electronics,29674,245,24,2,49
Shoes,Fashion,42071,0,3,3,5
Shampoo,Personal Care,44631,64,16,6,97
Pen,Stationery,35243,270,28,2,57
Printer,Electronics,35354,162,28,15,423
Milk,Grocery,43993,169,18,9,167
Bag,Fashion,10229,195,11,10,113
Keyboard,Electronics,27065,279,5,2,11
Bottle,Accessories,9941,258,2,4,11
Laptop,Electronics,3171,64,26,4,106
Oil,Grocery,36653,122,21,9,190
Shampoo,Personal Care,40894,178,3,10,26
Laptop,Electronics,791,8,10,9,87
Monitor,Electronics,45025,105,29,11,317
Pen,Stationery,47010,290,2,4,7
Bag,Fashion,2034,26,22,5,115
Rice,Grocery,23827,174,26,3,83
Sugar,Grocery,3793,35,14,9,126
Pen,Stationery,36716,98,14,1,18
Table,Furniture,39200,208,11,2,19
Notebook,Stationery,36811,63,15,6,91
Pen,Stationery,23224,15,16,15,235
Laptop,Electronics,5914,228,12,9,106
Mouse,Electronics,3492,100,1,11,6
Bottle,Accessories,21846,15,13,1,15
Bag,Fashion,23252,281,11,10,105
Bag,Fashion,36538,110,2,8,19
Rice,Grocery,34017,40,25,12,304
Laptop,Electronics,24028,9,2,12,20
Oil,Grocery,44050,67,7,2,13
Bottle,Accessories,5635,28,5,10,51
Milk,Grocery,7944,14,22,8,173
Milk,Grocery,29376,208,18,12,215
Mouse,Electronics,32021,249,18,5,93
Sugar,Grocery,16268,184,4,8,28
Keyboard,Electronics,38254,187,10,7,70
Monitor,Electronics,35099,291,2,2,1
Headphones,Electronics,36036,112,24,7,169
Laptop,Electronics,38057,174,17,6,104
Table,Furniture,16460,185,10,1,10
Chair,Furniture,1832,161,29,3,92
Monitor,Electronics,16305,177,19,10,191
Bottle,Accessories,30298,86,23,10,226
Printer,Electronics,13162,83,14,10,140
Bottle,Accessories,26873,94,28,9,253
Milk,Grocery,20004,138,12,12,139
Oil,Grocery,31885,81,24,12,293
Notebook,Stationery,10160,74,15,14,210
Soap,Personal Care,4630,122,27,10,273
Notebook,Stationery,8219,247,13,15,196
Printer,Electronics,45094,222,10,11,114
Milk,Grocery,46727,224,20,4,81
Bag,Fashion,21145,214,28,10,285
Shampoo,Personal Care,12308,53,17,9,149
Table,Furniture,7973,35,2,6,11
Chair,Furniture,33142,240,4,10,38
Soap,Personal Care,39431,96,22,3,64
Sugar,Grocery,33780,132,28,10,276
Chair,Furniture,13498,299,17,12,202
Laptop,Electronics,21287,29,2,4,13
Mouse,Electronics,17448,266,17,8,134
Sugar,Grocery,27175,51,23,1,27
Soap,Personal Care,45110,88,15,2,29
Keyboard,Electronics,46492,92,22,5,114
Printer,Electronics,34739,52,17,1,21
Notebook,Stationery,1849,223,4,3,10
Bag,Fashion,20910,278,19,5,91
Rice,Grocery,21834,188,15,11,168
Bottle,Accessories,37857,154,27,6,166
Phone,Electronics,45319,77,6,13,78
Bottle,Accessories,31054,175,19,7,129
Phone,Electronics,38335,81,9,14,123
Pen,Stationery,30027,40,28,5,145
Headphones,Electronics,15591,213,20,13,261
Monitor,Electronics,22707,251,15,8,121
Keyboard,Electronics,49434,184,10,15,145
Mouse,Electronics,31263,6,11,13,138
Sugar,Grocery,5557,263,8,11,89
Monitor,Electronics,35424,268,20,10,195
Rice,Grocery,34889,18,6,8,52
Rice,Grocery,48262,224,18,10,181
Laptop,Electronics,10635,166,29,2,53
Phone,Electronics,23091,146,26,10,259
Sugar,Grocery,46028,3,26,15,386
Bag,Fashion,19648,243,24,10,236
Laptop,Electronics,49329,144,12,15,180
Notebook,Stationery,43466,157,13,6,73
Keyboard,Electronics,12010,136,5,13,61
Phone,Electronics,40366,129,8,4,37
Chair,Furniture,30256,159,9,8,70
Rice,Grocery,22554,221,13,12,158
Shampoo,Personal Care,28691,206,13,3,34
Phone,Electronics,46001,25,21,5,109
Monitor,Electronics,35345,15,4,3,10
Shampoo,Personal Care,21682,161,26,8,213
Rice,Grocery,16054,169,13,10,129
Notebook,Stationery,9883,6,26,1,29
Keyboard,Electronics,33740,265,11,14,158
Monitor,Electronics,23310,124,9,4,39
Bag,Fashion,24970,99,1,15,14
Monitor,Electronics,1067,92,7,5,31
Oil,Grocery,27376,300,22,3,71
Milk,Grocery,4880,70,6,12,68
Headphones,Electronics,10927,296,15,3,40
Monitor,Electronics,25519,111,28,13,368
Notebook,Stationery,25542,94,12,8,100
Bottle,Accessories,20559,208,21,1,19
Soap,Personal Care,37703,124,13,10,129
Chair,Furniture,8809,230,25,3,72
Shoes,Fashion,43268,289,3,5,16
Sugar,Grocery,10453,145,9,7,67
Bag,Fashion,4943,64,19,15,284
Oil,Grocery,7769,117,11,5,52
Printer,Electronics,10355,150,3,11,29
Headphones,Electronics,22731,214,23,9,209
Phone,Electronics,31207,165,2,7,19
Printer,Electronics,42890,252,14,8,116
Bottle,Accessories,32712,246,19,1,22
Pen,Stationery,45401,274,11,11,124
Notebook,Stationery,11208,81,24,12,287
Bottle,Accessories,22660,185,3,3,4
Printer,Electronics,41706,172,1,9,7
Shampoo,Personal Care,11013,184,20,12,237
Laptop,Electronics,24218,254,20,3,59
Oil,Grocery,40473,199,19,2,40
Keyboard,Electronics,31419,169,29,2,63
Notebook,Stationery,1016,72,1,15,18
Mouse,Electronics,47029,216,10,8,75
Soap,Personal Care,44589,300,25,1,23
